"V0","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1411"," 4.106028e+01","-1.115361e+02","PACE","32.8629416129032","31.7413367857143","31.2571070967742","31.1431856666667","31.1905306451613","31.7223593333333","33.03128","33.5158170967742","33.604834","32.4656577419355","31.9505773333333","33.0072141935484"
"1412"," 3.577493e+01","-1.199739e+02","CA","42.2414377419355","41.1058407142857","40.6423416129032","40.5247446666667","40.5640374193548","41.1119936666667","42.4087151612903","42.9035632258065","42.9743586666667","41.8681751612903","41.3399563333333","42.375774516129"
"1413"," 3.577493e+01","-1.199740e+02","CA","42.0016816129032","40.8994296428571","40.4274761290323","40.315948","40.3641241935484","40.9125333333333","42.2143138709677","42.6820167741935","42.7764753333333","41.6491012903226","41.148809","42.1817325806452"
"1414"," 4.171494e+01","-1.120965e+02","PACE","33.298195483871","32.1726917857143","31.69382","31.5846376666667","31.6333564516129","32.163151","33.4585367741935","33.9680341935484","34.0478486666667","32.9119048387097","32.4062936666667","33.4466338709677"
"1415"," 3.545139e+01","-1.189850e+02","CA","42.18227","41.0391092857143","40.5647867741935","40.4536646666667","40.5046877419355","41.0362383333333","42.3371622580645","42.8342135483871","42.8929266666667","41.7818116129032","41.280743","42.3072064516129"
"1416"," 3.457126e+01","-1.124813e+02","APS","24.0257467741935","22.9158060714286","22.4480622580645","22.3392883333333","22.3747893548387","22.909624","24.2055806451613","24.6968658064516","24.7700356666667","23.6404348387097","23.1201086666667","24.1594277419355"
"1417"," 3.457118e+01","-1.124813e+02","APS","24.0231803225806","22.9086489285714","22.4428309677419","22.3270986666667","22.3675048387097","22.9169416666667","24.1954861290323","24.6948158064516","24.7602296666667","23.6475890322581","23.1364636666667","24.1716067741935"
"1418"," 3.457118e+01","-1.124814e+02","APS","24.0081741935484","22.9098989285714","22.4377922580645","22.3198513333333","22.3677670967742","22.9044736666667","24.2115803225806","24.7030351612903","24.7605876666667","23.638054516129","23.1548116666667","24.1931070967742"
"1419"," 3.672000e+01","-1.206000e+02","CA","41.5845929032258","40.4469367857143","39.9984416129032","39.8633853333333","39.9038980645161","40.4558216666667","41.7476751612903","42.2635567741935","42.3047803333333","41.187655483871","40.698064","41.7308432258065"
"1420"," 3.665531e+01","-1.205803e+02","CA","40.7069651612903","39.5893564285714","39.1170925806452","38.979913","39.02663","39.574569","40.864515483871","41.3764758064516","41.449929","40.3118867741935","39.813371","40.8584496774194"
"1421"," 4.723750e+01","-1.222267e+02","PSE","36.6587038709677","35.5430192857143","35.0701448387097","34.9634596666667","35.0063964516129","35.5407463333333","36.8566796774194","37.3353941935484","37.4206983333333","36.2752577419355","35.7837146666667","36.8310722580645"
"1422"," 3.840173e+01","-1.219198e+02","CA","40.3519809677419","39.2324664285714","38.7724964516129","38.6572153333333","38.7008951612903","39.2336083333333","40.5314983870968","41.0309435483871","41.1175296666667","39.9700038709677","39.49181","40.4993680645161"
"1423"," 3.368096e+01","-1.119812e+02","APS","21.7396248387097","20.615095","20.139105483871","20.0206033333333","20.066534516129","20.5993416666667","21.9002532258065","22.4126070967742","22.4868113333333","21.3519374193548","20.85141","21.8972587096774"
"1424"," 3.368096e+01","-1.119811e+02","APS","21.7324606451613","20.6024567857143","20.15284","20.007268","20.0752206451613","20.6128066666667","21.9312970967742","22.4012532258065","22.4790426666667","21.3508803225806","20.8367823333333","21.8777041935484"
"1425"," 3.368087e+01","-1.119811e+02","APS","21.7290574193548","20.5989282142857","20.1476548387097","20.0186506666667","20.0706141935484","20.6087193333333","21.9007622580645","22.4103338709677","22.4813266666667","21.3448067741935","20.8430033333333","21.88841"
"1426"," 3.368081e+01","-1.119811e+02","APS","21.7302838709677","20.6083657142857","20.1330467741935","20.0381793333333","20.0837758064516","20.6266913333333","21.9098790322581","22.416285483871","22.4626403333333","21.3414803225806","20.8450563333333","21.8674732258065"
"1427"," 3.368079e+01","-1.119812e+02","APS","21.7197477419355","20.5993596428571","20.1464129032258","20.0260013333333","20.0668167741935","20.6091856666667","21.9278916129032","22.4085638709677","22.4693596666667","21.3656374193548","20.855394","21.8916441935484"
"1428"," 3.368082e+01","-1.119813e+02","APS","21.7319219354839","20.6153332142857","20.1399006451613","20.0373216666667","20.0795329032258","20.6175806666667","21.9134564516129","22.4160196774194","22.4891323333333","21.3560338709677","20.847705","21.8752377419355"
"1429"," 3.368089e+01","-1.119814e+02","APS","21.7284909677419","20.63259","20.1497187096774","20.0187446666667","20.0661006451613","20.6018276666667","21.8844887096774","22.4048603225806","22.481853","21.3499151612903","20.854711","21.8852087096774"
"1430"," 3.368097e+01","-1.119815e+02","APS","21.7459148387097","20.6047228571429","20.1423693548387","20.0300123333333","20.06454","20.6180746666667","21.9063732258065","22.4192848387097","22.4834616666667","21.3414396774194","20.849865","21.8915583870968"
"1431"," 3.368106e+01","-1.119814e+02","APS","21.7274132258065","20.6333521428571","20.1387935483871","20.027855","20.074624516129","20.6117176666667","21.9154496774194","22.4228109677419","22.4780946666667","21.3567248387097","20.847662","21.884474516129"
"1432"," 3.521592e+01","-1.208475e+02","CA","40.7514003225806","39.6173314285714","39.1583948387097","39.0353926666667","39.0756370967742","39.6279456666667","40.9168329032258","41.4199580645161","41.4976633333333","40.35089","39.8379996666667","40.8984058064516"
"1433"," 3.521592e+01","-1.208474e+02","CA","40.7376206451613","39.6207996428571","39.1589661290323","39.0240456666667","39.0658","39.6397703333333","40.9106519354839","41.4107503225806","41.4612326666667","40.3436777419355","39.8523616666667","40.8979770967742"
"1434"," 3.521583e+01","-1.208475e+02","CA","40.7563464516129","39.62635","39.1499541935484","39.0553603333333","39.0802670967742","39.6172866666667","40.9236270967742","41.4257603225806","41.4855196666667","40.3522974193548","39.8625486666667","40.8902780645161"
"1435"," 3.521592e+01","-1.208477e+02","CA","40.7427793548387","39.6193260714286","39.1454412903226","39.0466886666667","39.0818490322581","39.62425","40.9084590322581","41.410684516129","41.4745453333333","40.3532416129032","39.8420216666667","40.8859861290323"
"1436"," 3.521601e+01","-1.208475e+02","CA","42.8487225806452","41.7193807142857","41.2304629032258","41.1231123333333","41.1884293548387","41.7175206666667","43.0044729032258","43.5133529032258","43.5812236666667","42.465544516129","41.97139","42.9883987096774"
"1437"," 4.234917e+01","-1.062303e+02","PACE","31.7688209677419","30.6148542857143","30.1752209677419","30.042664","30.0860135483871","30.63884","31.9356167741935","32.4402596774194","32.493938","31.3751338709677","30.8860103333333","31.9113058064516"
"1438"," 4.055722e+01","-1.118366e+02","PACE","32.393155483871","31.3011267857143","30.8200274193548","30.7100946666667","30.7297993548387","31.305782","32.5822151612903","33.0829461290323","33.1456406666667","32.0353683870968","31.5131956666667","32.5588812903226"
"1439"," 4.055722e+01","-1.118367e+02","PACE","32.4223758064516","31.2917882142857","30.8313293548387","30.6992993333333","30.7484425806452","31.287907","32.5683690322581","33.0788819354839","33.1607436666667","32.0362529032258","31.520101","32.5631209677419"
"1440"," 3.656911e+01","-1.194184e+02","CA","42.9422761290323","41.829455","41.3426525806452","41.2331476666667","41.2739070967742","41.8303413333333","43.1301009677419","43.6093377419355","43.689772","42.5715577419355","42.04778","43.0875990322581"
"1441"," 3.656893e+01","-1.194184e+02","CA","42.9405548387097","41.8301310714286","41.3376593548387","41.2230543333333","41.2629803225806","41.8239593333333","43.1265967741936","43.6173374193548","43.6895246666667","42.5627135483871","42.0644626666667","43.0922174193548"
"1442"," 3.656893e+01","-1.194186e+02","CA","43.2442606451613","42.1597292857143","41.6521867741935","41.556653","41.5959880645161","42.1433026666667","43.4444935483871","43.9299809677419","43.994811","42.8873125806452","42.379051","43.4020116129032"
"1443"," 3.656911e+01","-1.194186e+02","CA","43.2589764516129","42.1504996428571","41.6665093548387","41.5615716666667","41.5912309677419","42.135575","43.4321864516129","43.9318290322581","44.0026873333333","42.8623758064516","42.3897813333333","43.4136538709677"
"1444"," 4.012799e+01","-1.220978e+02","CA","40.2063780645161","39.0887396428571","38.6135383870968","38.5074453333333","38.5465758064516","39.0750283333333","40.391435483871","40.8776938709677","40.936592","39.8261406451613","39.3300696666667","40.3445703225806"
"1445"," 3.537139e+01","-1.190183e+02","CA","42.1321703225806","41.0430128571429","40.5783787096774","40.4801903333333","40.5049012903226","41.0526173333333","42.36621","42.8464603225806","42.9212736666667","41.7933496774194","41.2913513333333","42.3193774193548"
"1446"," 3.268165e+01","-1.171201e+02","CA","62.4407983870968","61.3208846428571","60.8423225806452","60.7403353333333","60.7655741935484","61.304241","62.6125032258064","63.1013074193548","63.1641496666667","62.043695483871","61.5619166666667","62.5788529032258"
"1447"," 3.268157e+01","-1.171200e+02","CA","62.4257525806452","61.3372132142857","60.8338480645161","60.733453","60.7717696774194","61.3176706666667","62.6269470967742","63.0992467741936","63.176622","62.0442796774194","61.5602026666667","62.5948832258064"
"1448"," 3.482851e+01","-1.204485e+02","CA","44.0339393548387","42.9167542857143","42.4457829032258","42.3468573333333","42.3779622580645","42.9107006666667","44.2135087096774","44.7022458064516","44.7806076666667","43.6673074193548","43.153063","44.1659848387097"
"1449"," 3.482851e+01","-1.204486e+02","CA","44.0413067741936","42.9094614285714","42.4489170967742","42.341029","42.3664032258065","42.9191276666667","44.215395483871","44.7034283870968","44.7648453333333","43.6487822580645","43.146246","44.192475483871"
"1450"," 3.844545e+01","-1.218262e+02","CA","40.769955483871","39.6475685714286","39.1754841935484","39.0498673333333","39.0972067741936","39.649154","40.9432535483871","41.4253716129032","41.4994843333333","40.3746170967742","39.8889543333333","40.9253229032258"
"1451"," 3.745782e+01","-1.219214e+02","CA","42.4445335483871","41.3297971428571","40.8355980645161","40.736272","40.7922096774194","41.3264773333333","42.6209916129032","43.1070987096774","43.1893406666667","42.0867912903226","41.559701","42.5946525806452"
"1452"," 3.745774e+01","-1.219213e+02","CA","42.444324516129","41.3099457142857","40.8341893548387","40.723398","40.7805522580645","41.3117216666667","42.6232406451613","43.1003687096774","43.168884","42.0694580645161","41.5476093333333","42.5846738709677"
"1453"," 3.745774e+01","-1.219214e+02","CA","42.4481141935484","41.3230414285714","40.8476022580645","40.738276","40.7948570967742","41.324309","42.6184509677419","43.1108841935484","43.1972456666667","42.0656858064516","41.5513106666667","42.6007812903226"
"1454"," 4.320667e+01","-1.232406e+02","PACW","36.9442412903226","35.8460296428571","35.3572567741935","35.2381803333333","35.283214516129","35.826445","37.1451596774194","37.6038809677419","37.6884776666667","36.5545709677419","36.070746","37.1093448387097"
"1455"," 3.844537e+01","-1.218262e+02","CA","40.7595493548387","39.6526285714286","39.1781516129032","39.0693873333333","39.1010774193548","39.6408993333333","40.95844","41.4446632258065","41.525974","40.3958812903226","39.8780986666667","40.9234003225806"
"1456"," 3.844537e+01","-1.218263e+02","CA","40.7702370967742","39.6449764285714","39.1858480645161","39.0384776666667","39.0996722580645","39.6387106666667","40.9391093548387","41.4314987096774","41.5168616666667","40.3852332258065","39.8870326666667","40.9404051612903"
"1457"," 4.456817e+01","-1.232573e+02","PACW","36.8825438709677","35.7555517857143","35.28769","35.177297","35.2163280645161","35.755784","37.0561296774194","37.5661948387097","37.6042256666667","36.4840464516129","35.981407","37.0203490322581"
"1458"," 4.548900e+01","-1.230940e+02","PGE","36.790645483871","35.6837428571429","35.1963116129032","35.0693416666667","35.1140322580645","35.683197","36.9686019354839","37.4480767741935","37.541807","36.4126174193548","35.8974823333333","36.9457867741936"
"1459"," 4.557706e+01","-1.226928e+02","PGE","36.78107","35.6567382142857","35.1967316129032","35.0845393333333","35.1163112903226","35.6425886666667","36.97207","37.4570206451613","37.5112583333333","36.382725483871","35.8969306666667","36.9446816129032"
"1460"," 3.869305e+01","-1.208257e+02","CA","41.9434964516129","40.8167839285714","40.3712070967742","40.2429436666667","40.286485483871","40.8309116666667","42.1396009677419","42.6219129032258","42.7044383333333","41.5687396774194","41.0607063333333","42.1059764516129"
"1461"," 3.869305e+01","-1.208258e+02","CA","41.9611916129032","40.83073","40.3578693548387","40.228449","40.2798564516129","40.8421753333333","42.1203338709677","42.6249016129032","42.6721036666667","41.5609419354839","41.0564763333333","42.0835632258065"
"1462"," 3.770000e+01","-1.221500e+02","CA","42.8402222580645","41.7398207142857","41.2418470967742","41.1570276666667","41.1841538709677","41.7430133333333","43.0286667741935","43.5269083870968","43.5901423333333","42.4693706451613","41.958622","42.9985506451613"
"1463"," 3.384603e+01","-1.121402e+02","APS","21.7331109677419","20.6074","20.1267451612903","20.0242913333333","20.0459206451613","20.626612","21.8911061290323","22.3863577419355","22.4890593333333","21.3457967741935","20.860822","21.8817851612903"
"1464"," 3.384603e+01","-1.121401e+02","APS","21.7206009677419","20.6142239285714","20.142855483871","20.018923","20.0551574193548","20.5949793333333","21.9028619354839","22.4061848387097","22.4753346666667","21.353545483871","20.8400193333333","21.8697832258065"
"1465"," 3.384594e+01","-1.121401e+02","APS","21.7264803225806","20.6228935714286","20.1558993548387","20.0276843333333","20.0743741935484","20.60676","21.9221587096774","22.3938061290323","22.4775776666667","21.3512577419355","20.850136","21.8874477419355"
